bar_code,EPA_Reg_ID,product_name,sds,Active Ingredient(s),EPA Registered Product Name,Company,Follow the disinfection directions and preparation for the following virus,Contact Time (in minutes),Formulation Type,Surface Types for Use,Use Site,Emerging Viral Pathogen Claim?,Date Added to List N
850471005383,89896-2,CleanSmart 23 oz. Nursery and High Chair Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc0b08bcec6350013e45cbb/sds20190424-19-1yvd651.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
850471005444,89896-2,CleanSmart Daily Surface Cleaner (EPA # 8989-2),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc288923e99ac001562f010/sds20190426-21-12ll2kp.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
850471005499,89896-2,CleanSmart Litter Box Sanitizer,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc13ddf712825001651e878/sds20190425-22-1kdbnxm.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
850471005505,89896-2,CleanSmart Pet Area Disinfectant,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc0d7227128250016515800/sds20190424-22-1syoxf6.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
850471005659,89896-2,"2oz Disinfectant Spray Recertification (Simple Science, LLC)",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cd70df8fa96f700157b38e0/sds20190511-21-1uylcr9.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
850471005680,89896-2,"16oz CleanSmart Disinfectant Spray Recertification (Simple Science, LLC)",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cdabb8c75e81d001732a233/sds20190514-23-9g9pti.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
850471005697,89896-2,"23oz Daily Surface Cleaner Recertification (Simple Science, LLC)",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cdabb8c4b46100015dc5342/sds20190514-21-7s3cfz.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
850471005727,89896-2,"CleanSmart Nursery and High Chair Cleaner (Simple Science, LLC)",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc0b08bcec6350013e45cbb/sds20190424-19-1yvd651.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
850471005765,89896-2,CleanSmart 2 oz. Pacifier Sanitizer,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cd70dccc1c9be00152f20b5/sds20190511-21-qalg4k.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
850471005987,89896-2,CleanSmart Pet Area Disinfectant,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc0d7227128250016515800/sds20190424-22-1syoxf6.pdf,Hypochlorous acid,Cleansmart,Simple Science Limited,Human coronavirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200888226,777-126,LYSOL® Hydrogen Peroxide Action™ Multi-Purpose Cleaner - Oxygen Splash (Canada),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce4289e446fe10017a4cd26/sds20190521-23-1aq5lgv.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
019200891066,777-126,LYSOL® Hydrogen Peroxide Multi-Purpose Cleaner – Citrus Sparkle Zest,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dffaa3d2b5a531bc450b1ff/sds20191222-7108-wx6gk6.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
019200891325,777-126,LYSOL® Hydrogen Peroxide Action™ Multi-Purpose Cleaner - Oxygen Splash (Canada),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce4289e446fe10017a4cd26/sds20190521-23-1aq5lgv.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
019200892896,777-126,LYSOL® Hydrogen Peroxide Multi-Purpose Cleaner – Citrus Sparkle Zest,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dffaa3d2b5a531bc450b1ff/sds20191222-7108-wx6gk6.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
019200896986,777-126,LYSOL® Hydrogen Peroxide Multi-Purpose Cleaner – Citrus Sparkle Zest,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dffaa3d2b5a531bc450b1ff/sds20191222-7108-wx6gk6.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
019200900027,777-126,LYSOL® Hydrogen Peroxide Action™ Multi-Purpose Cleaner - Oxygen Splash (Canada),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce4289e446fe10017a4cd26/sds20190521-23-1aq5lgv.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
019200900348,777-126,LYSOL® Hydrogen Peroxide Multi-Purpose Cleaner – Citrus Sparkle Zest,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dffaa3d2b5a531bc450b1ff/sds20191222-7108-wx6gk6.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
019200900379,777-126,LYSOL® Hydrogen Peroxide Multi-Purpose Cleaner – Citrus Sparkle Zest,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dffaa3d2b5a531bc450b1ff/sds20191222-7108-wx6gk6.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
019200904322,777-126,LYSOL® Hydrogen Peroxide Multi-Purpose Cleaner – Citrus Sparkle Zest,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dffaa3d2b5a531bc450b1ff/sds20191222-7108-wx6gk6.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
10019200850176,777-126,LYSOL® Hydrogen Peroxide Multi-Purpose Cleaner - Citrus Sparkle Zest,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc372a112505400163ad6af/sds20190426-22-1bz2oz9.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
10019200850183,777-126,Lysol Brand Kills 99.9% of Viruses & Bacteria** Power & Free Multi-Purpose Cleaner with Hydrogen Peroxide Oxygen Splash Scent,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc2be234c52c6001605b214/sds20190426-22-44mnwq.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
722512327634,777-126,LYSOL® Hydrogen Peroxide Multi-Purpose Cleaner – Citrus Sparkle Zest,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dffaa3d2b5a531bc450b1ff/sds20191222-7108-wx6gk6.pdf,Hydrogen peroxide,Angel,Reckitt Benckiser LLC,Rotavirus; Rhinovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,4/16/2020
001920075055,777-102,LYSOL® Toilet Bowl Cleaner - Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc3743d654a9b00159dfc5c/sds20190426-21-16d2mno.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
003624195524,777-71,Lysol I.C. Brand Foaming Disinfectant Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc2dcbf97acfc00167b651f/sds20190426-22-1b4w37x.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
010000001266,777-71,Professional Lysol® Disinfectant Foam Cleaner for Multiple Surfaces (Aerosol) UPC CODES Refer to section 16,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9c50c4fbb02224a4a53bb/sds20190419-8778-12ac4hq.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200750554,777-102,Lysol® Brand II Toilet Bowl Cleaner Complete Clean with Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0c9859ceb900143a31c1/sds20200218-20-1dutfm5.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200776607,777-71,Lysol® Brand (Kills 99.9% of Viruses & Bacteria) Bathroom Cleaner Complete Clean UPC CODES Refer to section 16,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d783e99ac0015629072/sds20190425-21-m0d6lx.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200800785,777-102,LYSOL® Toilet Bowl Cleaner - Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dbe78235bcfcb0019a680bb/sds20191103-25-1dzn1hc.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200804110,777-102,Lysol® Brand II Toilet Bowl Cleaner Complete Clean with Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0c9859ceb900143a31c1/sds20200218-20-1dutfm5.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200835664,777-104,LYSOL TOILET BOWL CLEANER,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dffc45ed8a9860014a10ab5/sds20191222-20-wy99zx.pdf,Hypochloric acid,Vanity GP,Reckitt Benckiser LLC,Poliovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200850209,777-102,Lysol® Brand II Toilet Bowl Cleaner Complete Clean with Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0c9859ceb900143a31c1/sds20200218-20-1dutfm5.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200932837,777-71,"Lysol Brand Foaming Disinfecting Basin, Tub & Tile Cleaner II Lysol Brand Power Foam Bathroom Cleaner Soap Scum & Shine Lysol Brand Max Foamer Bathroom Cleaner",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb998044fbb02224a4a46ae/sds20190419-8778-138ltj3.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200950268,777-71,LYSOL® Max Cover Shower Foamer,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc9b83babf8a9001506a204/sds20190501-21-1s2ik7e.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200995610,777-102,LYSOL® Toilet Bowl Cleaner - Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc3743d654a9b00159dfc5c/sds20190426-21-16d2mno.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
019200995986,777-102,LYSOL® Toilet Bowl Cleaner - Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc3743d654a9b00159dfc5c/sds20190426-21-16d2mno.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
036241027759,777-71,LYSOL FOAM DISINFECT 24OZ,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc2bd7f09941a001bb28b7b/sds20190426-27-k0iezg.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
036241773151,777-71,LYSOL BASIN/TUB/TILE CLNR,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb998894fbb02224a4a46df/sds20190419-8778-1eznzcf.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
036241955243,777-71,LYSOL® IC™ Brand Foaming Disinfectant Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc372f6b948410015fbc9e9/sds20190426-21-1p6ytpj.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
10019200750551,777-102,LYSOL® Toilet Bowl Cleaner - Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc3743d654a9b00159dfc5c/sds20190426-21-16d2mno.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
10019200800782,777-102,Lysol® Brand II Toilet Bowl Cleaner Complete Clean with Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56e4fbb02224a4a4c70/sds20190419-8778-dbkmrw.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
10019200950265,777-71,LYSOL® Max Cover Shower Foamer,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc9b83babf8a9001506a204/sds20190501-21-1s2ik7e.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
10036241027756,777-71,Professional Lysol Disinfectant Foam Cleaner for Multiple Surfaces,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc2bd7f09941a001bb28b7b/sds20190426-27-k0iezg.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
10036241955240,777-71,Lysol I.C. Brand Foaming Disinfectant Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc2dcbf97acfc00167b651f/sds20190426-22-1b4w37x.pdf,Quaternary ammonium,Lysol Brand Foaming Disinfectant Basin Tub & Tile Cleaner II,Reckitt Benckiser LLC,Feline calicivirus; Norovirus,10,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
400027931316,777-102,Lysol® Brand II Toilet Bowl Cleaner Complete Clean with Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0c9859ceb900143a31c1/sds20200218-20-1dutfm5.pdf,Sodium hypochlorite,Lysol Brand Toilet Bowl Cleaner with Bleach,Reckitt Benckiser LLC,Rhinovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/26/2020
003624104685,675-55,Professional Lysol Disinfectant Basin Tub and Tile Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc2dc89aac73a00150a1336/sds20190426-21-pklium.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200025249,675-55,Professional Lysol Brand II Disinfectant Basin Tub & Tile Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc373cce011150016feab2b/sds20190426-22-1uh8v1v.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200025300,675-55,Professional Lysol Brand II Disinfectant Basin Tub & Tile Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc373cce011150016feab2b/sds20190426-22-1uh8v1v.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200026994,675-55,"LYSOL BRAND DISINFECTANT BASIN, TUB & TILE CLEANER, ALL SCENTS (TRIGGER)",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc2bd739a47c40015133a03/sds20190426-21-fwhx17.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200745321,675-55,Professional Lysol Brand II Disinfectant Basin Tub & Tile Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc373cce011150016feab2b/sds20190426-22-1uh8v1v.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200762007,675-55,Lysol Bttc Summer Tr 29.3z,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc15e0cf84faa00185f68d2/sds20190425-24-14txy94.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200776608,675-55,Professional Lysol Brand II Disinfectant Basin Tub & Tile Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc373cce011150016feab2b/sds20190426-22-1uh8v1v.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200815604,675-55,Lysol Brand II Disinfectant Bathroom Cleaner All Scents (Trigger),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc373cce011150016feab2b/sds20190426-22-1uh8v1v.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200876056,675-55,LYSOL Brand III (Kills 99.9% of Viruses & Bacteria) Bathroom Cleaner Complete Clean (Trigger),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cce44cd7038950018d6746a/sds20190505-24-12o95zq.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200899529,675-55,"Lysol Power Bathroom Cleaner Spray, Powers Through Soap Scum, 28oz",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc373cce011150016feab2b/sds20190426-22-1uh8v1v.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
019200900362,675-55,"Lysol Power Bathroom Cleaner Spray, Island Breeze",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cf982adf379930015f4f03d/sds20190606-21-1tpvdbv.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
036241046859,675-55,PROFESSIONAL LYSOL BRAND II DISINFECTANT BASIN TUB AND TILE CLEANER 32 OZ TRIGGER,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc373cce011150016feab2b/sds20190426-22-1uh8v1v.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
036241821906,675-55,LYSOL BATHROOM CLEANER,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc373cce011150016feab2b/sds20190426-22-1uh8v1v.pdf,Citric acid,Lysol Bathroom Cleaner,Reckitt Benckiser LLC,Poliovirus,5,RTU,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/19/2020
